"Date" "Open" "High" "Low" "Close" "Volume" "Ex-Dividend" "Split Ratio" "Adj. Open" "Adj. High" "Adj. Low" "Adj. Close" "Adj. Volume"
"207" 2015-03-10 126.41 127.22 123.8 124.51 68856582 0 1 124.11681620401 124.91212212226 121.55416380078 122.2512838032 68856582
"208" 2015-03-09 127.96 129.57 125.06 127.14 88528487 0 1 125.63869789942 127.21949114433 122.79130634027 124.83357338959 88528487
"209" 2015-03-06 128.4 129.37 126.26 126.6 72842060 0 1 126.07071592908 127.02311931266 123.96953733027 124.3033694441 72842060
"210" 2015-03-05 128.58 128.75 125.76 126.41 56517146 0 1 126.24745057758 126.4143666345 123.4786077511 124.11681620401 56517146
"211" 2015-03-04 129.1 129.56 128.32 128.54 31666340 0 1 126.75801733991 127.20967255274 125.99216719642 126.20817621125 31666340
"212" 2015-03-03 128.96 129.52 128.09 129.36 37816283 0 1 126.62055705775 127.17039818641 125.76633959 127.01330072108 37816283
"213" 2015-03-02 129.25 130.28 128.3 129.09 48096663 0 1 126.90529621366 127.91661114674 125.97253001325 126.74819874833 48096663
"214" 2015-02-27 130 130.57 128.24 128.46 62014847 0 1 127.64169058241 128.20135030265 125.91361846375 126.12962747858 62014847
"215" 2015-02-26 128.785 130.87 126.61 130.415 91287529 0 1 126.44873170504 128.49590805015 124.31318803568 128.04916213311 91287529
"216" 2015-02-25 131.56 131.6 128.15 128.79 74711746 0 1 129.17339086939 129.21266523573 125.8252511395 126.45364100083 74711746
"217" 2015-02-24 132.94 133.6 131.17 132.17 69228130 0 1 130.52835650789 131.17638355238 128.79046579765 129.77232495597 69228130
"218" 2015-02-23 130.02 133 129.66 133 70974110 0 1 127.66132776557 130.58726805738 127.30785846858 130.58726805738 70974110
"219" 2015-02-20 128.62 129.5 128.05 129.495 48948419 0 1 126.28672494392 127.15076100324 125.72706522367 127.14585170745 48948419
"220" 2015-02-19 128.48 129.03 128.33 128.45 37362381 0 1 126.14926466175 126.68928719883 126.001985788 126.119808887 37362381
"221" 2015-02-18 127.625 128.78 127.45 128.715 44891737 0 1 125.30977508138 126.44382240925 125.13794972867 126.38000156396 44891737
"222" 2015-02-17 127.49 128.88 126.92 127.83 63152405 0 1 125.17722409501 126.54200832508 124.61756437476 125.51105620884 63152405
"223" 2015-02-13 127.28 127.28 125.65 127.08 54272219 0 1 124.97103367176 124.97103367176 123.37060324369 124.77466184009 54272219
"224" 2015-02-12 126.06 127.48 125.57 126.46 74474466 0 1 123.7731654986 125.16740550342 123.29205451102 124.16590916193 74474466
"225" 2015-02-11 122.77 124.92 122.5 124.88 73561797 0 1 120.54284886771 122.65384605811 120.27774689496 122.61457169178 73561797
"226" 2015-02-10 120.17 122.15 120.16 122.02 62008506 0 1 117.99001505606 119.93409618955 117.98019646448 119.80645449896 62008506
"227" 2015-02-09 118.55 119.84 118.43 119.72 38889797 0 1 116.39940321957 117.66600153381 116.28158012057 117.54817843481 38889797
"228" 2015-02-06 120.02 120.25 118.45 118.93 43706567 0 1 117.84273618231 118.06856378873 116.30121730374 116.77250969974 43706567
"229" 2015-02-05 120.02 120.23 119.25 119.94 42246245 0.47 1 117.84273618231 118.04892660556 117.0867046304 117.76418744964 42246245
"230" 2015-02-04 118.5 120.51 118.309 119.56 70149743 0 1 115.89615657157 117.86199011342 115.70935348376 116.93286480757 70149743
"231" 2015-02-03 118.5 119.09 117.61 118.65 51915749 0 1 115.89615657157 116.47319228783 115.02571286399 116.04286056723 51915749
"232" 2015-02-02 118.05 119.17 116.08 118.63 62739100 0 1 115.45604458459 116.55143441885 113.52933210825 116.02330003448 62739100
"233" 2015-01-30 118.4 120 116.85 117.16 83745461 0 1 115.7983539078 117.36319652817 114.28241261931 114.58560087701 83745461
"234" 2015-01-29 116.32 119.19 115.56 118.9 84436432 0 1 113.76405850131 116.57099495161 113.02075825663 116.28736722666 84436432
"235" 2015-01-28 117.625 118.12 115.31 115.31 146477063 0 1 115.04038326355 115.52450644923 112.7762515972 112.7762515972 146477063
"236" 2015-01-27 112.42 112.48 109.03 109.14 95568749 0 1 109.94975461414 110.00843621241 106.63424431222 106.74182724237 95568749
"237" 2015-01-26 113.74 114.3626 112.8 113.1 55614979 0 1 111.24074977595 111.84966916061 110.32140473648 110.6148127278 55614979
"238" 2015-01-23 112.3 113.75 111.53 112.98 46464828 0 1 109.83239141762 111.25053004233 109.07931090656 110.49744953128 46464828
"239" 2015-01-22 110.26 112.47 109.72 112.4 53796409 0 1 107.83721707664 109.99865594603 107.30908269226 109.93019408139 53796409
"240" 2015-01-21 108.95 111.06 108.27 109.55 48575897 0 1 106.5560021812 108.61963838682 105.89094406754 107.14281816384 48575897
"241" 2015-01-20 107.84 108.9667 106.5 108.72 49899907 0 1 105.47039261332 106.57233522605 104.15983691875 106.33105605452 49899907
"242" 2015-01-16 107.03 107.58 105.2 105.99 78513345 0 1 104.67819103675 105.21610568751 102.8884022897 103.66104333351 78513345
"243" 2015-01-15 110 110.06 106.66 106.82 60013996 0 1 107.58293015083 107.64161174909 104.31632118079 104.47280544283 60013996
"244" 2015-01-14 109.04 110.49 108.5 109.8 48956588 0 1 106.6440245786 108.06216320332 106.11589019422 107.38732482328 48956588
"245" 2015-01-13 111.43 112.8 108.91 110.22 67091928 0 1 108.98150824279 110.32140473648 106.51688111569 107.79809601113 67091928
"246" 2015-01-12 112.6 112.63 108.8 109.25 49650790 0 1 110.12579940894 110.15514020807 106.40929818554 106.84941017252 49650790
"247" 2015-01-09 112.67 113.25 110.21 112.01 53315099 0 1 110.19426127358 110.76151672346 107.78831574475 109.54876369267 53315099
"248" 2015-01-08 109.23 112.15 108.7 111.89 59364547 0 1 106.82984963977 109.68568742196 106.31149552177 109.43140049614 59364547
"249" 2015-01-07 107.2 108.2 106.695 107.75 40105934 0 1 104.84445556517 105.8224822029 104.35055211311 105.38237021592 40105934
"250" 2015-01-06 106.54 107.43 104.63 106.26 65797116 0 1 104.19895798426 105.06940169185 102.33092710619 103.9251105257 65797116
"251" 2015-01-05 108.29 108.65 105.41 106.25 64285491 0 1 105.9105046003 106.26259418988 103.09378788362 103.91533025932 64285491
"252" 2015-01-02 111.39 111.44 107.35 109.33 53204626 0 1 108.94238717728 108.99128850916 104.99115956083 106.92765230354 53204626
